loaded_uid	ncbi_taxon_id	taxon_rank_level	relative_abundance	scientific_name
36625.0	253238	genus	0.291971	Ethanoligenens
36625.0	1301	genus	0.275126	Streptococcus
36625.0	35832	genus	0.241437	Bilophila
36625.0	29465	genus	0.179674	Veillonella
36625.0	1505663	genus	0.145985	Erysipelatoclostridium
36625.0	830	genus	0.106682	Butyrivibrio
36625.0	846	genus	0.095452	Oxalobacter
36625.0	40544	genus	0.095452	Sutterella
36625.0	990721	genus	0.0898372	Christensenella
36625.0	283168	genus	0.0786075	Odoribacter
36625.0	724	genus	0.0673779	Haemophilus
36625.0	1386	genus	0.0505334	Bacillus
36625.0	1716	genus	0.0393038	Corynebacterium
36625.0	189330	genus	0.0336889	Dorea
36625.0	561	genus	0.0336889	Escherichia
36625.0	872	genus	0.0280741	Desulfovibrio
36625.0	270497	genus	0.0224593	Catabacter
36625.0	184869	genus	0.0224593	Varibaculum
36625.0	239934	genus	0.0224593	Akkermansia
36625.0	172900	genus	0.0224593	Victivallis
36625.0	61170	genus	0.0168445	Holdemania
36625.0	34037	genus	0.0168445	Rahnella
36625.0	898	genus	0.0168445	Desulfomicrobium
36625.0	46239	genus	0.0112296	Mesoplasma
36625.0	577309	genus	0.0112296	Paraprevotella
36625.0	100175	genus	0.0112296	Papillibacter
36625.0	146813	genus	0.0112296	Dendrosporobacter
36625.0	278993	genus	0.0112296	Thermincola
36625.0	233191	genus	0.0112296	Caldilinea
36625.0	84111	genus	0.0112296	Eggerthella
36625.0	84567	genus	0.0112296	Pedobacter
36625.0	52784	genus	0.0112296	Anaerofilum
36625.0	44249	genus	0.00561482	Paenibacillus
36625.0	83551	genus	0.00561482	Parachlamydia
36625.0	1279	genus	0.00561482	Staphylococcus
36625.0	577310	genus	0.00561482	Parasutterella
36625.0	620	genus	0.00561482	Shigella
36625.0	929509	genus	0.00561482	Solitalea
36625.0	1279388	genus	0.00561482	Kandleria
36625.0	55080	genus	0.00561482	Brevibacillus
36625.0	207244	genus	0.00561482	Anaerostipes
36625.0	419014	genus	0.00561482	Alloscardovia
36625.0	1654	genus	0.00561482	Actinomyces
36625.0	1505652	genus	0.00561482	Terrisporobacter
36625.0	2747	genus	0.00561482	Carnobacterium
36625.0	1017280	genus	0.00561482	Pseudoflavonifractor
36625.0	114627	genus	0.00561482	Alkaliphilus
36625.0	28453	genus	0.00561482	Sphingobacterium
36625.0	1618113	genus	0.00561482	Saccharicrinis
36625.0	1573534	genus	0.00561482	Faecalitalea
36625.0	590	genus	0.00561482	Salmonella
	-1	genus	37.2712	Unknown
36626.0	816	genus	25.9397	Bacteroides
36626.0	239759	genus	10.418	Alistipes
36626.0	375288	genus	6.57269	Parabacteroides
36626.0	35832	genus	5.62216	Bilophila
36626.0	459786	genus	1.24217	Oscillibacter
36626.0	216851	genus	1.16116	Faecalibacterium
36626.0	52784	genus	0.853316	Anaerofilum
36626.0	41275	genus	0.518471	Brevundimonas
36626.0	39948	genus	0.518471	Dialister
36626.0	1678	genus	0.507669	Bifidobacterium
36626.0	577310	genus	0.496868	Parasutterella
36626.0	572511	genus	0.480665	Blautia
36626.0	1506553	genus	0.448261	Lachnoclostridium
36626.0	244127	genus	0.432059	Anaerotruncus
36626.0	1505663	genus	0.388853	Erysipelatoclostridium
36626.0	283168	genus	0.318643	Odoribacter
36626.0	1508657	genus	0.264636	Ruminiclostridium
36626.0	61170	genus	0.0972132	Holdemania
36626.0	561	genus	0.0918125	Escherichia
36626.0	1573534	genus	0.0864118	Faecalitalea
36626.0	872	genus	0.0864118	Desulfovibrio
36626.0	1485	genus	0.081011	Clostridium
36626.0	1263	genus	0.0756103	Ruminococcus
36626.0	1730	genus	0.0702095	Eubacterium
36626.0	33042	genus	0.0702095	Coprococcus
36626.0	1505657	genus	0.0702095	Intestinibacter
36626.0	189330	genus	0.0432059	Dorea
36626.0	1618113	genus	0.0378051	Saccharicrinis
36626.0	265	genus	0.0378051	Paracoccus
36626.0	841	genus	0.0324044	Roseburia
36626.0	990721	genus	0.0324044	Christensenella
36626.0	84111	genus	0.0270037	Eggerthella
36626.0	898	genus	0.0216029	Desulfomicrobium
36626.0	207244	genus	0.0216029	Anaerostipes
36626.0	1386	genus	0.0162022	Bacillus
36626.0	620	genus	0.0162022	Shigella
36626.0	180541	genus	0.0162022	Salinisphaera
36626.0	1051	genus	0.0162022	Ectothiorhodospira
36626.0	346096	genus	0.0108015	Paludibacter
36626.0	332248	genus	0.0108015	Truepera
36626.0	28453	genus	0.0108015	Sphingobacterium
36626.0	286	genus	0.0108015	Pseudomonas
36626.0	445	genus	0.00540073	Legionella
36626.0	583	genus	0.00540073	Proteus
36626.0	34037	genus	0.00540073	Rahnella
36626.0	100883	genus	0.00540073	Coprobacillus
36626.0	914	genus	0.00540073	Nitrosomonas
36626.0	20	genus	0.00540073	Phenylobacterium
36626.0	75	genus	0.00540073	Caulobacter
36626.0	58050	genus	0.00540073	Moritella
36626.0	2717	genus	0.00540073	Cardiobacterium
36626.0	28231	genus	0.00540073	Geobacter
36626.0	838	genus	0.00540073	Prevotella
36626.0	84567	genus	0.00540073	Pedobacter
36626.0	156973	genus	0.00540073	Dysgonomonas
36626.0	48075	genus	0.00540073	Marinobacterium
36626.0	1843210	genus	0.00540073	Anaerocolumna
36626.0	59732	genus	0.00540073	Chryseobacterium
36626.0	1200657	genus	0.00540073	Saccharofermentans
36626.0	1134403	genus	0.00540073	Melioribacter
36626.0	590	genus	0.00540073	Salmonella
36626.0	29465	genus	0.00540073	Veillonella
	-1	genus	41.7207	Unknown
36627.0	816	genus	16.4122	Bacteroides
36627.0	216851	genus	16.0462	Faecalibacterium
36627.0	239934	genus	10.2705	Akkermansia
36627.0	239759	genus	6.81649	Alistipes
36627.0	1508657	genus	6.08452	Ruminiclostridium
36627.0	459786	genus	4.10019	Oscillibacter
36627.0	577310	genus	3.24813	Parasutterella
36627.0	375288	genus	2.97936	Parabacteroides
36627.0	397864	genus	1.45823	Barnesiella
36627.0	35832	genus	1.21233	Bilophila
36627.0	904	genus	1.11511	Acidaminococcus
36627.0	572511	genus	1.06365	Blautia
36627.0	1506553	genus	0.880654	Lachnoclostridium
36627.0	244127	genus	0.737691	Anaerotruncus
36627.0	1678	genus	0.70338	Bifidobacterium
36627.0	44748	genus	0.640476	Sporobacter
36627.0	2172	genus	0.377423	Methanobrevibacter
36627.0	1291539	genus	0.371705	Candidatus Methanomethylophilus
36627.0	117563	genus	0.371705	Granulicatella
36627.0	990721	genus	0.371705	Christensenella
36627.0	1263	genus	0.337393	Ruminococcus
36627.0	33042	genus	0.337393	Coprococcus
36627.0	1730	genus	0.291645	Eubacterium
36627.0	172900	genus	0.285927	Victivallis
36627.0	1505663	genus	0.228741	Erysipelatoclostridium
36627.0	1485	genus	0.217304	Clostridium
36627.0	841	genus	0.165837	Roseburia
36627.0	283168	genus	0.1544	Odoribacter
36627.0	2740	genus	0.131526	Peptococcus
36627.0	84108	genus	0.085778	Slackia
36627.0	1386	genus	0.0629039	Bacillus
36627.0	442430	genus	0.0571853	Coraliomargarita
36627.0	207244	genus	0.0571853	Anaerostipes
36627.0	872	genus	0.0457483	Desulfovibrio
36627.0	1200657	genus	0.0400297	Saccharofermentans
36627.0	79206	genus	0.0285927	Desulfosporosinus
36627.0	846	genus	0.0285927	Oxalobacter
36627.0	1505657	genus	0.0285927	Intestinibacter
36627.0	52784	genus	0.0285927	Anaerofilum
36627.0	100175	genus	0.0228741	Papillibacter
36627.0	862	genus	0.0228741	Syntrophomonas
36627.0	86331	genus	0.0171556	Mogibacterium
36627.0	2735	genus	0.0171556	Verrucomicrobium
36627.0	189330	genus	0.0114371	Dorea
36627.0	638847	genus	0.0114371	Pyramidobacter
36627.0	61434	genus	0.0114371	Dehalococcoides
36627.0	2316	genus	0.0114371	Methanosphaera
36627.0	84567	genus	0.0114371	Pedobacter
36627.0	1883	genus	0.0114371	Streptomyces
36627.0	61170	genus	0.0114371	Holdemania
36627.0	670486	genus	0.0114371	Dehalogenimonas
36627.0	56112	genus	0.00571853	Dehalobacter
36627.0	1654	genus	0.00571853	Actinomyces
36627.0	586	genus	0.00571853	Providencia
36627.0	866673	genus	0.00571853	Marinifilum
36627.0	22	genus	0.00571853	Shewanella
36627.0	906	genus	0.00571853	Megasphaera
36627.0	29548	genus	0.00571853	Rhodothermus
36627.0	264995	genus	0.00571853	Anaerofustis
36627.0	150022	genus	0.00571853	Finegoldia
36627.0	28138	genus	0.00571853	Rikenella
36627.0	55080	genus	0.00571853	Brevibacillus
36627.0	1269	genus	0.00571853	Micrococcus
36627.0	392735	genus	0.00571853	Uliginosibacterium
36627.0	253238	genus	0.00571853	Ethanoligenens
36627.0	270497	genus	0.00571853	Catabacter
36627.0	1357	genus	0.00571853	Lactococcus
36627.0	48463	genus	0.00571853	Prosthecobacter
36627.0	1486726	genus	0.00571853	Pseudobacteroides
36627.0	963	genus	0.00571853	Herbaspirillum
36627.0	156973	genus	0.00571853	Dysgonomonas
36627.0	312278	genus	0.00571853	Emticicia
36627.0	278993	genus	0.00571853	Thermincola
	-1	genus	21.2729	Unknown
36628.0	838	genus	16.6541	Prevotella
36628.0	216851	genus	13.6692	Faecalibacterium
36628.0	39948	genus	13.0555	Dialister
36628.0	816	genus	5.39752	Bacteroides
36628.0	1678	genus	3.09002	Bifidobacterium
36628.0	1730	genus	2.33071	Eubacterium
36628.0	52225	genus	1.83454	Mitsuokella
36628.0	904	genus	1.61932	Acidaminococcus
36628.0	239759	genus	1.25609	Alistipes
36628.0	375288	genus	1.1958	Parabacteroides
36628.0	572511	genus	1.05955	Blautia
36628.0	906	genus	1.04327	Megasphaera
36628.0	239934	genus	0.997754	Akkermansia
36628.0	872	genus	0.943797	Desulfovibrio
36628.0	1505657	genus	0.83739	Intestinibacter
36628.0	1301	genus	0.662557	Streptococcus
36628.0	1506553	genus	0.608901	Lachnoclostridium
36628.0	841	genus	0.517265	Roseburia
36628.0	1508657	genus	0.492848	Ruminiclostridium
36628.0	1263	genus	0.453963	Ruminococcus
36628.0	1573535	genus	0.429848	Holdemanella
36628.0	577309	genus	0.416585	Paraprevotella
36628.0	459786	genus	0.376494	Oscillibacter
36628.0	33042	genus	0.294202	Coprococcus
36628.0	35832	genus	0.280939	Bilophila
36628.0	244127	genus	0.252001	Anaerotruncus
36628.0	397864	genus	0.179957	Barnesiella
36628.0	970	genus	0.175436	Selenomonas
36628.0	52784	genus	0.1468	Anaerofilum
36628.0	44748	genus	0.11545	Sporobacter
36628.0	1485	genus	0.115149	Clostridium
36628.0	1386	genus	0.110929	Bacillus
36628.0	189330	genus	0.0831964	Dorea
36628.0	146813	genus	0.0783734	Dendrosporobacter
36628.0	29465	genus	0.0750576	Veillonella
36628.0	84108	genus	0.0651103	Slackia
36628.0	86331	genus	0.0458183	Mogibacterium
36628.0	1505663	genus	0.0382824	Erysipelatoclostridium
36628.0	61170	genus	0.0349666	Holdemania
36628.0	990721	genus	0.0295408	Christensenella
36628.0	1578	genus	0.0247178	Lactobacillus
36628.0	40544	genus	0.0186891	Sutterella
36628.0	577310	genus	0.0180862	Parasutterella
36628.0	100883	genus	0.0147704	Coprobacillus
36628.0	207244	genus	0.0132632	Anaerostipes
36628.0	1654	genus	0.0099474	Actinomyces
36628.0	55080	genus	0.0099474	Brevibacillus
36628.0	283168	genus	0.00964596	Odoribacter
36628.0	1716	genus	0.00813878	Corynebacterium
36628.0	84111	genus	0.00783734	Eggerthella
36628.0	133925	genus	0.00633016	Olsenella
36628.0	32207	genus	0.00572729	Rothia
36628.0	286	genus	0.00572729	Pseudomonas
36628.0	501783	genus	0.00512442	Cloacibacterium
36628.0	1843210	genus	0.00452155	Anaerocolumna
36628.0	233191	genus	0.00422011	Caldilinea
36628.0	830	genus	0.00422011	Butyrivibrio
36628.0	278993	genus	0.00391867	Thermincola
36628.0	1279	genus	0.00361724	Staphylococcus
36628.0	1870884	genus	0.0033158	Clostridioides
36628.0	1357	genus	0.00301436	Lactococcus
36628.0	1017280	genus	0.00271293	Pseudoflavonifractor
36628.0	33986	genus	0.00241149	Exiguobacterium
36628.0	79206	genus	0.00241149	Desulfosporosinus
36628.0	44249	genus	0.00241149	Paenibacillus
36628.0	1378	genus	0.00241149	Gemella
36628.0	46255	genus	0.00211005	Weissella
36628.0	1506577	genus	0.00211005	Tyzzerella
36628.0	48463	genus	0.00211005	Prosthecobacter
36628.0	724	genus	0.00211005	Haemophilus
36628.0	1380	genus	0.00180862	Atopobium
36628.0	1372	genus	0.00180862	Planococcus
36628.0	28453	genus	0.00180862	Sphingobacterium
36628.0	233189	genus	0.00180862	Anaerolinea
36628.0	61434	genus	0.00180862	Dehalococcoides
36628.0	848	genus	0.00180862	Fusobacterium
36628.0	160795	genus	0.00180862	Ureibacillus
36628.0	82373	genus	0.00150718	Anaerovibrio
36628.0	1257	genus	0.00150718	Peptostreptococcus
36628.0	1502725	genus	0.00150718	Effusibacillus
36628.0	1645	genus	0.00150718	Renibacterium
36628.0	102106	genus	0.00150718	Collinsella
36628.0	1283313	genus	0.00150718	Alloprevotella
36628.0	66831	genus	0.00150718	Facklamia
36628.0	55079	genus	0.00150718	Aneurinibacillus
36628.0	1164882	genus	0.00120575	Lachnoanaerobaculum
36628.0	262406	genus	0.00120575	Thermobaculum
36628.0	869806	genus	0.00120575	Marivirga
36628.0	1253	genus	0.00120575	Pediococcus
36628.0	151037	genus	0.00120575	Anaerosinus
36628.0	118747	genus	0.000904309	Bulleidia
36628.0	1637257	genus	0.000904309	Mageeibacillus
36628.0	33882	genus	0.000904309	Microbacterium
36628.0	795750	genus	0.000904309	Ignavibacterium
36628.0	1350	genus	0.000904309	Enterococcus
36628.0	670486	genus	0.000904309	Dehalogenimonas
36628.0	13075	genus	0.000904309	Globicatella
36628.0	846	genus	0.000904309	Oxalobacter
36628.0	2375	genus	0.000904309	Sporomusa
36628.0	289201	genus	0.000904309	Pontibacillus
36628.0	150247	genus	0.000904309	Anoxybacillus
36628.0	420345	genus	0.000904309	Lactonifactor
36628.0	2735	genus	0.000904309	Verrucomicrobium
36628.0	648800	genus	0.000904309	Solibacillus
36628.0	1243	genus	0.000904309	Leuconostoc
36628.0	2152	genus	0.000904309	Asteroleplasma
36628.0	114627	genus	0.000904309	Alkaliphilus
36628.0	1647	genus	0.000904309	Erysipelothrix
36628.0	55506	genus	0.000904309	Schwartzia
36628.0	407	genus	0.000602873	Methylobacterium
36628.0	57493	genus	0.000602873	Kocuria
36628.0	1471399	genus	0.000602873	Draconibacterium
36628.0	192987	genus	0.000602873	Allofustis
36628.0	836	genus	0.000602873	Porphyromonas
36628.0	32205	genus	0.000602873	Leptonema
36628.0	129337	genus	0.000602873	Geobacillus
36628.0	1827	genus	0.000602873	Rhodococcus
36628.0	156973	genus	0.000602873	Dysgonomonas
36628.0	649461	genus	0.000301436	Lacibacter
36628.0	365348	genus	0.000301436	Pelosinus
36628.0	84406	genus	0.000301436	Virgibacillus
36628.0	561	genus	0.000301436	Escherichia
36628.0	1210119	genus	0.000301436	Ohtaekwangia
36628.0	64001	genus	0.000301436	Nevskia
36628.0	469	genus	0.000301436	Acinetobacter
36628.0	2132	genus	0.000301436	Spiroplasma
36628.0	196081	genus	0.000301436	Scardovia
36628.0	235888	genus	0.000301436	Salinibacterium
36628.0	1618113	genus	0.000301436	Saccharicrinis
36628.0	346096	genus	0.000301436	Paludibacter
36628.0	1813	genus	0.000301436	Amycolatopsis
36628.0	541	genus	0.000301436	Zymomonas
36628.0	2373	genus	0.000301436	Acetonema
36628.0	866	genus	0.000301436	Ruminobacter
36628.0	43996	genus	0.000301436	Catonella
36628.0	36853	genus	0.000301436	Desulfitobacterium
36628.0	312278	genus	0.000301436	Emticicia
36628.0	172900	genus	0.000301436	Victivallis
36628.0	59740	genus	0.000301436	Persicobacter
36628.0	866673	genus	0.000301436	Marinifilum
36628.0	909656	genus	0.000301436	Phocaeicola
36628.0	1486726	genus	0.000301436	Pseudobacteroides
36628.0	1778601	genus	0.000301436	Apibacter
36628.0	590	genus	0.000301436	Salmonella
36628.0	41273	genus	0.000301436	Tissierella
36628.0	351195	genus	0.000301436	Salimicrobium
36628.0	182709	genus	0.000301436	Oceanobacillus
36628.0	1835	genus	0.000301436	Saccharopolyspora
36628.0	47420	genus	0.000301436	Hydrogenophaga
36628.0	195950	genus	0.000301436	Tannerella
36628.0	653683	genus	0.000301436	Anaerosporobacter
36628.0	893	genus	0.000301436	Desulfobulbus
36628.0	319458	genus	0.000301436	Leadbetterella
36628.0	447020	genus	0.000301436	Adlercreutzia
36628.0	2147	genus	0.000301436	Acholeplasma
36628.0	194	genus	0.000301436	Campylobacter
36628.0	1569	genus	0.000301436	Sporosarcina
36628.0	166484	genus	0.000301436	Caminicella
36628.0	1269	genus	0.000301436	Micrococcus
36628.0	80865	genus	0.000301436	Delftia
36628.0	146	genus	0.000301436	Spirochaeta
36628.0	1505664	genus	0.000301436	Gottschalkia
36628.0	1565532	genus	0.000301436	Rouxiella
36628.0	1839	genus	0.000301436	Nocardioides
36628.0	2747	genus	0.000301436	Carnobacterium
36628.0	400634	genus	0.000301436	Lysinibacillus
36628.0	29330	genus	0.000301436	Alicyclobacillus
36628.0	518753	genus	0.000301436	Luteolibacter
36628.0	173479	genus	0.000301436	Gemmatimonas
36628.0	1433993	genus	0.000301436	Chryseolinea
36628.0	363276	genus	0.000301436	Ktedonobacter
36628.0	28138	genus	0.000301436	Rikenella
36628.0	2056	genus	0.000301436	Sphaerobacter
36628.0	119977	genus	0.000301436	Acidithiobacillus
36628.0	31983	genus	0.000301436	Helcococcus
36628.0	269258	genus	0.000301436	Nitratiruptor
36628.0	78119	genus	0.000301436	Succinispira
36628.0	898	genus	0.000301436	Desulfomicrobium
	-1	genus	28.5846	Unknown
36629.0	838	genus	21.1137	Prevotella
36629.0	216851	genus	13.8126	Faecalibacterium
36629.0	1678	genus	8.25664	Bifidobacterium
36629.0	39948	genus	8.11846	Dialister
36629.0	816	genus	3.90822	Bacteroides
36629.0	572511	genus	1.62796	Blautia
36629.0	52225	genus	1.50451	Mitsuokella
36629.0	1573535	genus	1.34956	Holdemanella
36629.0	1730	genus	1.23399	Eubacterium
36629.0	239759	genus	1.16998	Alistipes
36629.0	1263	genus	1.08666	Ruminococcus
36629.0	1505657	genus	1.08107	Intestinibacter
36629.0	1301	genus	1.04196	Streptococcus
36629.0	375288	genus	0.860845	Parabacteroides
36629.0	904	genus	0.818679	Acidaminococcus
36629.0	1508657	genus	0.765083	Ruminiclostridium
36629.0	872	genus	0.668812	Desulfovibrio
36629.0	1506553	genus	0.518691	Lachnoclostridium
36629.0	841	genus	0.464841	Roseburia
36629.0	577309	genus	0.463317	Paraprevotella
36629.0	906	genus	0.377969	Megasphaera
36629.0	33042	genus	0.335803	Coprococcus
36629.0	397864	genus	0.232929	Barnesiella
36629.0	35832	genus	0.23115	Bilophila
36629.0	459786	genus	0.189239	Oscillibacter
36629.0	189330	genus	0.189239	Dorea
36629.0	244127	genus	0.168664	Anaerotruncus
36629.0	84108	genus	0.145295	Slackia
36629.0	1505663	genus	0.134118	Erysipelatoclostridium
36629.0	1386	genus	0.1298	Bacillus
36629.0	970	genus	0.120147	Selenomonas
36629.0	1485	genus	0.106939	Clostridium
36629.0	86331	genus	0.106685	Mogibacterium
36629.0	44748	genus	0.106685	Sporobacter
36629.0	146813	genus	0.0675671	Dendrosporobacter
36629.0	52784	genus	0.0558825	Anaerofilum
36629.0	990721	genus	0.04369	Christensenella
36629.0	61170	genus	0.0414039	Holdemania
36629.0	100883	genus	0.0373397	Coprobacillus
36629.0	40544	genus	0.0342916	Sutterella
36629.0	1578	genus	0.0332755	Lactobacillus
36629.0	283168	genus	0.0266712	Odoribacter
36629.0	207244	genus	0.0264172	Anaerostipes
36629.0	239934	genus	0.0243851	Akkermansia
36629.0	29465	genus	0.0205749	Veillonella
36629.0	84111	genus	0.0182888	Eggerthella
36629.0	133925	genus	0.0137166	Olsenella
36629.0	501783	genus	0.0132086	Cloacibacterium
36629.0	577310	genus	0.0129546	Parasutterella
36629.0	1716	genus	0.0109225	Corynebacterium
36629.0	102106	genus	0.0109225	Collinsella
36629.0	32207	genus	0.00762034	Rothia
36629.0	1654	genus	0.00762034	Actinomyces
36629.0	1357	genus	0.0066043	Lactococcus
36629.0	1645	genus	0.00635029	Renibacterium
36629.0	55080	genus	0.00584226	Brevibacillus
36629.0	1506577	genus	0.00533424	Tyzzerella
36629.0	1017280	genus	0.00457221	Pseudoflavonifractor
36629.0	172900	genus	0.00381017	Victivallis
36629.0	1253	genus	0.00381017	Pediococcus
36629.0	61434	genus	0.00355616	Dehalococcoides
36629.0	1843210	genus	0.00355616	Anaerocolumna
36629.0	44249	genus	0.00355616	Paenibacillus
36629.0	469	genus	0.00355616	Acinetobacter
36629.0	1378	genus	0.00304814	Gemella
36629.0	66831	genus	0.00304814	Facklamia
36629.0	1380	genus	0.00304814	Atopobium
36629.0	33882	genus	0.00279413	Microbacterium
36629.0	233191	genus	0.00279413	Caldilinea
36629.0	724	genus	0.00254011	Haemophilus
36629.0	1647	genus	0.00254011	Erysipelothrix
36629.0	82373	genus	0.0022861	Anaerovibrio
36629.0	286	genus	0.0022861	Pseudomonas
36629.0	2375	genus	0.00203209	Sporomusa
36629.0	1283313	genus	0.00203209	Alloprevotella
36629.0	28453	genus	0.00203209	Sphingobacterium
36629.0	1870884	genus	0.00177808	Clostridioides
36629.0	869806	genus	0.00177808	Marivirga
36629.0	278993	genus	0.00177808	Thermincola
36629.0	114627	genus	0.00177808	Alkaliphilus
36629.0	105	genus	0.00152407	Runella
36629.0	2330	genus	0.00152407	Halanaerobium
36629.0	1827	genus	0.00152407	Rhodococcus
36629.0	160795	genus	0.00152407	Ureibacillus
36629.0	1164882	genus	0.00152407	Lachnoanaerobaculum
36629.0	192987	genus	0.00127006	Allofustis
36629.0	262406	genus	0.00127006	Thermobaculum
36629.0	795750	genus	0.00127006	Ignavibacterium
36629.0	235888	genus	0.00127006	Salinibacterium
36629.0	1279	genus	0.00101605	Staphylococcus
36629.0	2147	genus	0.00101605	Acholeplasma
36629.0	33986	genus	0.00101605	Exiguobacterium
36629.0	46255	genus	0.00101605	Weissella
36629.0	898	genus	0.00101605	Desulfomicrobium
36629.0	349	genus	0.00101605	Zoogloea
36629.0	836	genus	0.00101605	Porphyromonas
36629.0	846	genus	0.000762034	Oxalobacter
36629.0	1502725	genus	0.000762034	Effusibacillus
36629.0	365348	genus	0.000762034	Pelosinus
36629.0	118747	genus	0.000762034	Bulleidia
36629.0	55079	genus	0.000762034	Aneurinibacillus
36629.0	261684	genus	0.000762034	Thermosinus
36629.0	237	genus	0.000762034	Flavobacterium
36629.0	1257	genus	0.000762034	Peptostreptococcus
36629.0	42255	genus	0.000762034	Rubrobacter
36629.0	289201	genus	0.000762034	Pontibacillus
36629.0	44261	genus	0.000762034	Oxobacter
36629.0	52959	genus	0.000762034	Polaribacter
36629.0	18	genus	0.000762034	Pelobacter
36629.0	475	genus	0.000762034	Moraxella
36629.0	264995	genus	0.000762034	Anaerofustis
36629.0	173479	genus	0.000762034	Gemmatimonas
36629.0	332248	genus	0.000762034	Truepera
36629.0	830	genus	0.000762034	Butyrivibrio
36629.0	269258	genus	0.000508023	Nitratiruptor
36629.0	2152	genus	0.000508023	Asteroleplasma
36629.0	64001	genus	0.000508023	Nevskia
36629.0	31983	genus	0.000508023	Helcococcus
36629.0	1279388	genus	0.000508023	Kandleria
36629.0	196081	genus	0.000508023	Scardovia
36629.0	174708	genus	0.000508023	Allobaculum
36629.0	698776	genus	0.000508023	Cellulosilyticum
36629.0	670486	genus	0.000508023	Dehalogenimonas
36629.0	55506	genus	0.000508023	Schwartzia
36629.0	447020	genus	0.000508023	Adlercreutzia
36629.0	46205	genus	0.000508023	Pseudobutyrivibrio
36629.0	1637	genus	0.000508023	Listeria
36629.0	150333	genus	0.000508023	Thermobrachium
36629.0	265570	genus	0.000508023	Sulfurovum
36629.0	156973	genus	0.000508023	Dysgonomonas
36629.0	79206	genus	0.000508023	Desulfosporosinus
36629.0	400634	genus	0.000508023	Lysinibacillus
36629.0	33057	genus	0.000508023	Thauera
36629.0	207599	genus	0.000508023	Solirubrobacter
36629.0	1839	genus	0.000508023	Nocardioides
36629.0	1243	genus	0.000508023	Leuconostoc
36629.0	32205	genus	0.000508023	Leptonema
36629.0	1372	genus	0.000508023	Planococcus
36629.0	420345	genus	0.000508023	Lactonifactor
36629.0	79598	genus	0.000508023	Heliorestis
36629.0	2093	genus	0.000508023	Mycoplasma
36629.0	99906	genus	0.000508023	Alkalibacterium
36629.0	319458	genus	0.000508023	Leadbetterella
36629.0	233189	genus	0.000508023	Anaerolinea
36629.0	467975	genus	0.000508023	Iamia
36629.0	2023	genus	0.000508023	Thermoactinomyces
36629.0	53634	genus	0.000508023	Acidimicrobium
36629.0	35836	genus	0.000254011	Desulfacinum
36629.0	100175	genus	0.000254011	Papillibacter
36629.0	58050	genus	0.000254011	Moritella
36629.0	649461	genus	0.000254011	Lacibacter
36629.0	1551504	genus	0.000254011	Candidatus Babela
36629.0	28138	genus	0.000254011	Rikenella
36629.0	253238	genus	0.000254011	Ethanoligenens
36629.0	201096	genus	0.000254011	Alicycliphilus
36629.0	291988	genus	0.000254011	Thermosediminibacter
36629.0	84034	genus	0.000254011	Propionispira
36629.0	218204	genus	0.000254011	Garciella
36629.0	157	genus	0.000254011	Treponema
36629.0	1505664	genus	0.000254011	Gottschalkia
36629.0	41273	genus	0.000254011	Tissierella
36629.0	131079	genus	0.000254011	Limnobacter
36629.0	165779	genus	0.000254011	Anaerococcus
36629.0	497	genus	0.000254011	Psychrobacter
36629.0	79328	genus	0.000254011	Chitinophaga
36629.0	581	genus	0.000254011	Morganella
36629.0	292637	genus	0.000254011	Seinonella
36629.0	2299	genus	0.000254011	Desulfosarcina
36629.0	445	genus	0.000254011	Legionella
36629.0	1274351	genus	0.000254011	Kroppenstedtia
36629.0	379899	genus	0.000254011	Niabella
36629.0	1210119	genus	0.000254011	Ohtaekwangia
36629.0	1883	genus	0.000254011	Streptomyces
36629.0	76634	genus	0.000254011	Mycetocola
36629.0	45662	genus	0.000254011	Desulfohalobium
36629.0	848	genus	0.000254011	Fusobacterium
36629.0	187144	genus	0.000254011	Caldithrix
36629.0	43996	genus	0.000254011	Catonella
36629.0	2132	genus	0.000254011	Spiroplasma
36629.0	150022	genus	0.000254011	Finegoldia
36629.0	2056	genus	0.000254011	Sphaerobacter
36629.0	57493	genus	0.000254011	Kocuria
36629.0	363276	genus	0.000254011	Ktedonobacter
36629.0	648800	genus	0.000254011	Solibacillus
36629.0	73918	genus	0.000254011	Thermaerobacter
36629.0	171	genus	0.000254011	Leptospira
36629.0	407217	genus	0.000254011	Aquitalea
36629.0	375928	genus	0.000254011	Natranaerobius
36629.0	44000	genus	0.000254011	Caldicellulosiruptor
36629.0	2349	genus	0.000254011	Haliscomenobacter
36629.0	13075	genus	0.000254011	Globicatella
36629.0	1742993	genus	0.000254011	Pseudarthrobacter
36629.0	28196	genus	0.000254011	Arcobacter
36629.0	499	genus	0.000254011	Thermomicrobium
36629.0	89583	genus	0.000254011	Gluconacetobacter
36629.0	12916	genus	0.000254011	Acidovorax
36629.0	543311	genus	0.000254011	Parvimonas
36629.0	166484	genus	0.000254011	Caminicella
36629.0	1200657	genus	0.000254011	Saccharofermentans
36629.0	541	genus	0.000254011	Zymomonas
36629.0	67575	genus	0.000254011	Rheinheimera
36629.0	1077265	genus	0.000254011	Chthonomonas
36629.0	380240	genus	0.000254011	Candidatus Brocadia
36629.0	1769729	genus	0.000254011	Hathewaya
36629.0	162289	genus	0.000254011	Peptoniphilus
