ncbi_taxon_id	taxon_rank_level	scientific_name	numRunsWhereFound	meanRelAdun	medianRelAdun	SDRelAdun
626932	species	Alistipes indistinctus	670	0.16424252214925372	0.0732704	0.30582446779095895
1308	species	Streptococcus thermophilus	908	0.20778124783039648	0.04970045	0.6882458737327792
288965	species	[Clostridium] clariflavum	794	0.07531811474055415	0.0284398	0.15846201727013917
143393	species	[Eubacterium] sulci	612	0.048136512161764705	0.0148454	0.11487454963105499
40519	species	Ruminococcus callidus	733	0.21223672278308323	0.0553776	0.35298368487421283
562	species	Escherichia coli	454	0.05094237799559471	0.02388845	0.07320813193921155
208479	species	[Clostridium] bolteae	864	0.11408548501157406	0.0275099	0.7882516171901718
387661	species	Parabacteroides johnsonii	551	0.25042015115426497	0.013508	0.608729510049834
216816	species	Bifidobacterium longum	877	0.37388344035347776	0.0823917	1.012638376238237
29375	species	[Clostridium] xylanolyticum	740	0.09929972939189188	0.022243350000000002	0.28977894486497885
151276	species	Bacteroides coprosuis	567	0.016572596645502643	0.0101885	0.04029375244639577
165179	species	Prevotella copri	862	4.863355470800463	0.03456095	12.535045735454071
33038	species	[Ruminococcus] gnavus	756	0.12062639776455025	0.01411815	0.5813007746803306
36834	species	Clostridium celatum	176	0.0651885572215909	0.012221099999999999	0.18309226653250374
1512	species	[Clostridium] symbiosum	928	0.14128206879310345	0.07403625	0.2767176403649062
410072	species	Coprococcus comes	885	0.19614405525423728	0.100351	0.36136098960182084
876	species	Desulfovibrio desulfuricans	629	0.042042101349761524	0.0226891	0.08538397912525404
1685	species	Bifidobacterium breve	759	0.2810955293939394	0.0690906	0.68321735816967
33043	species	Coprococcus eutactus	811	0.49939041606658446	0.0660284	1.0722625487119974
1161942	species	Ruminococcus champanellensis	664	0.4300748071521085	0.02823685	1.3492589134131807
1265	species	Ruminococcus flavefaciens	753	0.16686397864541833	0.025355	0.3968173113552978
626931	species	Bacteroides oleiciplenus	484	0.08719243185123968	0.01104885	0.36113931060864923
589436	species	Prevotella fusca	570	0.2508673599122807	0.01245665	0.7273751620014794
-1	species	Unknown	990	35.865298696969695	29.021299999999997	22.6249694593964
218538	species	Dialister invisus	809	1.1879079337206426	0.147636	3.079577200468056
823	species	Parabacteroides distasonis	944	0.9542910409322034	0.4882205	1.5917844088798858
39485	species	[Eubacterium] eligens	971	1.2177598485375902	0.595738	1.6113413451676275
817	species	Bacteroides fragilis	763	0.46341404938532116	0.0312989	1.6081081117684064
1735	species	Holdemanella biformis	448	0.45920285600446437	0.1295475	0.989921262405146
437898	species	Sutterella parvirubra	493	0.2638428334563894	0.0741033	0.5449877295162138
28446	species	[Clostridium] propionicum	840	0.1067395627857143	0.04893355	0.19892936873859196
166486	species	Roseburia intestinalis	850	0.16875374225882353	0.033379900000000004	0.371079451439919
29370	species	[Clostridium] sphenoides	718	0.05871587079387186	0.024022	0.14193973766054901
39490	species	Eubacterium ramulus	771	0.12194513359273669	0.0601013	0.17205163302007337
1264	species	Ruminococcus albus	778	0.40378860274935735	0.0659561	0.9663410590222874
2173	species	Methanobrevibacter smithii	318	0.08617715861635221	0.0452535	0.15736103641065796
84030	species	[Clostridium] saccharolyticum	934	0.1712437641327623	0.08454215000000001	0.282297600712508
35760	species	Bifidobacterium choerinum	512	0.028059247001953128	0.01153115	0.05659756107617487
36847	species	[Clostridium] neopropionicum	816	0.0770550074509804	0.033644999999999994	0.21452491803545198
36835	species	[Clostridium] colinum	568	0.07714393280633804	0.0144483	0.22322047986677254
84032	species	[Clostridium] thermosuccinogenes	636	0.13245015631761006	0.048264600000000005	0.28813426964239097
1680	species	Bifidobacterium adolescentis	770	0.2590136691948052	0.06226105	0.6336824952812816
35785	species	Clostridium maximum	667	0.023274207301349326	0.0118671	0.05281777499294342
1267	species	Clostridium ventriculi	511	0.060135632414872804	0.0180042	0.14366998080817173
137732	species	Granulicatella elegans	253	0.17764111422924903	0.0206729	0.4373439874744752
46228	species	Ruminococcus lactaris	680	0.07542148301470589	0.0299191	0.15608957748377048
28127	species	Prevotella buccalis	581	0.10943968204819278	0.0223634	0.4270345090360572
395922	species	Coraliomargarita akajimensis	165	0.049075085363636375	0.0224858	0.07234086558546873
33039	species	[Ruminococcus] torques	621	0.035913744830917874	0.0141972	0.08345349607572163
39491	species	[Eubacterium] rectale	777	0.07899315425225226	0.0175562	0.2148664032399918
1755610	species	Alistipes sp. MC_19	208	0.07247756352884614	0.02330955	0.14842591595044666
28037	species	Streptococcus mitis	787	0.1347594745870394	0.018943	0.9339763255931564
1303	species	Streptococcus oralis	715	0.09344573885314685	0.0148324	0.5748755219995638
762210	species	Bifidobacterium saguini	467	0.049396129999999996	0.0161372	0.08663823612583585
839	species	Prevotella ruminicola	795	0.08792741494339623	0.0173928	0.41158791082424406
341225	species	[Clostridium] saccharogumia	764	0.03279784552356021	0.01358045	0.060143389851624866
105841	species	Anaerostipes caccae	626	0.03091965253194888	0.0144889	0.05094813381628303
309120	species	Dialister micraerophilus	396	0.1468006001161616	0.01372025	0.4836591591958022
847	species	Oxalobacter formigenes	310	0.018977511606451614	0.011661749999999999	0.021105640118842136
37734	species	Enterococcus casseliflavus	388	0.07261658580412372	0.01347825	0.3312824540891374
89153	species	[Clostridium] hylemonae	298	0.03317993333221476	0.01121075	0.06924698592629597
317	species	Pseudomonas syringae	201	0.3632856888855722	0.0135694	1.3768855472217292
421767	species	Bacillus butanolivorans	87	0.036124138574712646	0.0108808	0.06506784533364778
1547	species	Erysipelatoclostridium ramosum	305	0.06380185634426229	0.011032	0.2581298597278154
243924	species	Pseudomonas lutea	167	0.12219160030538921	0.0122459	0.49717254108213343
1746653	species	Cellulosimicrobium sp. HBUM179776	11	0.06387739	0.0111326	0.14605670131846168
28025	species	Bifidobacterium animalis	394	0.05570743917512691	0.010077	0.2580219090968683
29347	species	[Clostridium] scindens	205	0.03163054385365854	0.0100376	0.06348529231010383
1681	species	Bifidobacterium bifidum	182	0.048455733681318676	0.016422	0.08541227201662308
1532	species	Blautia coccoides	629	0.05208495898251192	0.014077	0.13875391442849802
39778	species	Veillonella dispar	598	0.21688103856856183	0.012872	1.716914147280775
234835	species	Brevibacterium antiquum	19	0.026272715789473683	0.0122115	0.03396444200421774
1352	species	Enterococcus faecium	351	0.07462897318803417	0.0122654	0.3489980704941091
294	species	Pseudomonas fluorescens	287	0.13830073368292684	0.0102354	0.8161676192786232
1223514	species	Corynebacterium humireducens	255	0.08207741196470587	0.0153531	0.29264506481545527
47884	species	Pseudomonas taetrolens	120	0.32012242651666667	0.02371305	1.1923459365547313
381706	species	Oceanobacillus chironomi	11	0.03173590909090909	0.0102631	0.04031836287872077
29466	species	Veillonella parvula	577	0.10687649059618717	0.0125324	0.7479816581521739
115979	species	Bacillus nealsonii	590	0.02396466059322034	0.01089225	0.07600718190927619
136857	species	Corynebacterium testudinoris	171	0.046870916929824556	0.0102354	0.13797307394673292
28135	species	Prevotella oris	530	0.15533346861132077	0.01429285	0.9948319373632668
291644	species	Bacteroides salyersiae	481	0.260626837006237	0.0201532	0.5259331306097247
1630	species	Kandleria vitulina	206	0.7297296296553399	0.1016957	1.598511514445334
1686	species	Bifidobacterium catenulatum	282	0.12203403056737588	0.012725150000000001	0.3518848880608685
521157	species	Weissella sp. KLDS 7.0701	34	0.035391969999999995	0.014143099999999999	0.04899417740472934
