ncbi_taxon_id	taxon_rank_level	scientific_name	numRunsWhereFound	meanRelAdun	medianRelAdun	SDRelAdun
821	species	Bacteroides vulgatus	126	7.037707877460317	3.09008	9.241092425576758
1755626	species	Faecalibacterium sp. MC_41	110	8.896187425818182	6.22875	8.375753174272097
204516	species	Bacteroides massiliensis	115	1.2092772924347823	0.0800791	2.717486224712175
28116	species	Bacteroides ovatus	126	2.352907777142857	0.9145099999999999	3.1091967214015592
818	species	Bacteroides thetaiotaomicron	122	1.2002155567213115	0.594187	1.5947522181298535
28117	species	Alistipes putredinis	120	0.8501643135	0.472873	0.980273272715117
820	species	Bacteroides uniformis	128	3.381641468359375	2.3085449999999996	4.362479070474933
626932	species	Alistipes indistinctus	79	0.13806513556962027	0.0528459	0.18711509128015305
39485	species	[Eubacterium] eligens	124	1.319654169112903	0.415629	2.0581053478119076
218538	species	Dialister invisus	97	0.8103159659793815	0.126921	1.789298414740487
823	species	Parabacteroides distasonis	118	1.2892758119491525	0.448306	2.384908946095921
454154	species	Paraprevotella clara	67	1.3522030102985074	0.132707	2.4444646320788537
351091	species	Oscillibacter valericigenes	125	0.9739144463999999	0.541781	1.344636956038434
46506	species	Bacteroides stercoris	118	2.014031089576271	0.13986300000000002	3.7922553784259025
1755610	species	Alistipes sp. MC_19	14	0.07100563571428573	0.01256944	0.13376257392762858
28446	species	[Clostridium] propionicum	109	0.17371451055045875	0.0525838	0.49585875525995604
36847	species	[Clostridium] neopropionicum	100	0.1459814599	0.04328625	0.6042956522528813
328814	species	Alistipes shahii	91	0.2690173514285714	0.11724	0.41603113913291423
40520	species	Blautia obeum	125	1.04907342128	0.589012	1.5835287676860585
1465754	species	Alistipes timonensis	107	0.08382356416822428	0.0250177	0.1368377603354079
46503	species	Parabacteroides merdae	111	1.1099504745045046	0.477773	1.6050922160478478
487175	species	Parasutterella excrementihominis	99	0.5084627364646465	0.12454	0.758688569490815
35833	species	Bilophila wadsworthia	81	0.20925706328395058	0.110501	0.2970549074889765
28118	species	Odoribacter splanchnicus	96	0.18012064041666667	0.1205175	0.23835929071699938
39486	species	Dorea formicigenerans	115	0.15493006057391306	0.097641	0.20098057581501932
536633	species	Blautia glucerasea	119	0.8647046930252101	0.643477	0.9571472487274645
410072	species	Coprococcus comes	106	0.23496587169811317	0.1280735	0.4014508409569754
69825	species	[Clostridium] indolis	123	0.5137490677235772	0.287628	0.7940302280273758
291644	species	Bacteroides salyersiae	55	0.2624595023272727	0.0227946	0.5324105632030599
246787	species	Bacteroides cellulosilyticus	115	0.47215509799999994	0.0653825	1.285328405847338
1535	species	[Clostridium] leptum	126	0.39788836873015865	0.1437735	0.7564583391493308
562	species	Escherichia coli	55	0.04668250090909091	0.0204019	0.06484304613401945
301301	species	Roseburia hominis	117	0.49611961641025637	0.225637	1.0609295263705354
39496	species	Eubacterium ventriosum	103	0.16576552106796116	0.0660939	0.37472156332601897
39484	species	Eubacterium desmolans	116	0.22274592068965515	0.1014945	0.35758164336144926
1515	species	Ruminiclostridium thermocellum	122	0.3078737193442623	0.0784202	0.5510102718543869
169435	species	Anaerotruncus colihominis	113	0.3145682230973451	0.149745	0.6519774669232548
876	species	Desulfovibrio desulfuricans	71	0.03564355478873239	0.0186515	0.04544266866435494
28026	species	Bifidobacterium pseudocatenulatum	64	0.16056425234375	0.032845349999999995	0.35171765956624146
36835	species	[Clostridium] colinum	66	0.09244060375757575	0.012107050000000001	0.2692042839183398
166486	species	Roseburia intestinalis	107	0.22915802811214955	0.065758	0.4622282803736243
208479	species	[Clostridium] bolteae	113	0.1276458595575221	0.0527955	0.1938189666528937
1512	species	[Clostridium] symbiosum	117	0.13044361726495726	0.0653825	0.15264048022673052
84030	species	[Clostridium] saccharolyticum	117	0.16815244623931622	0.0917323	0.20166049501974206
357276	species	Bacteroides dorei	110	0.10702014978181819	0.054676699999999995	0.17503880758943938
214856	species	Alistipes finegoldii	91	0.24783083637362638	0.0874976	0.4701542985923071
84032	species	[Clostridium] thermosuccinogenes	67	0.11942182686567164	0.0369569	0.24908660959032453
44749	species	Sporobacter termitidis	115	0.2799794215652173	0.105168	0.3858013925798716
901	species	Desulfovibrio piger	33	0.29908301109090907	0.0316773	0.5919921975125542
29348	species	[Clostridium] spiroforme	122	0.568201800737705	0.182117	1.1745522564276054
28901	species	Salmonella enterica	55	1.575201458727273	0.0188118	8.083265183701107
52787	species	Anaerofilum pentosovorans	96	0.10175168052083335	0.020690899999999998	0.2506700064714145
